1257,EDENVALE,PREMIUM RESERVE PINOT NOIR,EDENVALE BEVERAGES,AUSTRALIA,ABV < 0.5%,"JUDGES' TASTING NOTE
Light currant fruit overlays a savoury base note of woodsmoke on this garnet-coloured red. Would suit those who like lighter, dry reds - likely to be a good match for Italian food.",Wine,Energy: 62kj per 100ml,Carbohydrates: 5.80g per 100ml,Sugars: 3.20g per 100ml,https://www.edenvale.com.au
1167,EINS-ZWEI-ZERO,CHARDONNAY,JJ LEITZ GMBH,GERMANY,ABV 0.05%,"JUDGES' TASTING NOTE
Pale gold colour and a pleasantly authentic creamy texture. Expressive nose of white chocolate, nutty apple and peppery aromas. Palate shows flavours of fresh apricot, peach and apple with a long, oaky finish.",WineAlt Wine / Sake,Energy: 20kcal per 120ml serving,Carbohydrates: 5g per 120ml serving,Sugars: 4g per 120ml serving,https://www.edenvale.com.au
1196,ENTITY,ENTITY,BREWHOUSE BREWING CO,UNITED KINGDOM,ABV 0.5%,"JUDGES' TASTING NOTE
Flavours of caramel, pine and a twist of bitter orange on the nose, with a slightly smoky, grassier palate. A good afternoon session option for lovers of blond beer.",Beer,Energy: 72kj per 100ml,Carbohydrates: 2.20g per 100ml,Sugars: 0.90g per 100ml,https://www.leitz-wein.shop/Eins-Zwei-Zero/
1230,ESTABLISHED SPARKLING TEA,MAGNOLIA,EST. ESTABLISHED SPARKLING TEA BV,NETHERLANDS,ABV 0.0%,"JUDGES' TASTING NOTE
Attractive dark-tea nose, with some added notes of bitter orange, spices and stone fruit. Smoky/cardamom flavours on the palate add further layers of length and complexity through the palate to the finish.",Tea / Kombucha / Kefir (Water)Alt Wine / Sake,Energy: 15kcal per 100ml,Carbohydrates: 3.50g per 100ml,Sugars: 3.50g per 100ml,https://establishedsparklingtea.com/
1224,EVERLEAF NON-ALCOHOLIC APERITIFS,MARINE,LONDON BOTANICAL DRINKS LIMITED,UNITED KINGDOM,ABV < 0.5%,"JUDGES' TASTING NOTE
Hazy lemon colour, with intense aromatics of white pepper, chamomile, jasmine and blossom. Palate is well-balanced, with flavours of hay, honey and herbal notes. Versatile and approachable.",Aperitif / Vermouth,Energy: 28kcal per 100ml,Carbohydrates: 6.60g per 100ml,Sugars: 6.30g per 100ml,https://establishedsparklingtea.com/
1213,FIERCE MILD NON-ALC,FIERCE MILD,FIERCE MILD BREWING LIMITED,IRELAND,ABV < 0.5%,"JUDGES' TASTING NOTE
Subtle pine and citrus on the nose, then tropical fruit, grapefruit and some malt sweetness on the palate. Light body with a lingering bitter finish. A good, blond-style session beer.",Beer,Energy: 62kj per 100ml,Carbohydrates: 3.70g per 100ml,Sugars: 1.10g per 100ml,https://www.everleafdrinks.com/products/everleaf-marine
1210,FINOTE,LE SPRITZ ORANGE GENTIANE ROMARIN,FINOTE,FRANCE,ABV 0.4%,"JUDGES' TASTING NOTE
Amber with a golden hue. Aromas of caramel, black tea, citrus and herbs. Palate has bitter orange peel, rhubarb and toasty characters. Refreshing with a long finish.",Cocktail (ready to drink),Energy: 31kcal per 100ml,Carbohydrates: 7g per 100ml,Sugars: 6g per 100ml,https://fiercemild.co/
1089,FRE,PINOT GRIGIO,TRINCHERO FAMILY ESTATES,UNITED STATES,ABV < 0.5%,"JUDGES' TASTING NOTE
Pale yellow with bright pear, lychee and honeysuckle flavours. Sweetly spiced and floral, with more pear compote on the palate, this is a very likeable easy-sipper.",Wine,Energy: 51kcal per 8fl oz USA serving,Carbohydrates: 14g per 8fl oz USA serving,Sugars: 7.40g per 8fl oz USA serving,https://www.drinkfinote.com
1014,FRE,CABERNET SAUVIGNON,TRINCHERO FAMILY ESTATES,UNITED STATES,ABV < 0.5%,"JUDGES' TASTING NOTE
Deep ruby with candied blackcurrant and dark fruit berry sweetness. Rounded on the palate with good flavour concentration.",Wine,Energy: 50kcal per 8fl oz USA serving,Carbohydrates: 14g per 8fl oz USA serving,Sugars: 7.30g per 8fl oz USA serving,
1206,FUNNY,FUNNY MOJITO,GRANDES DISTILLERIES DE CHARLEROI,BELGIUM,ABV < 0.5%,"JUDGES' TASTING NOTE
Eyecatching green colour, with spearmint aromas and intense sweet mint flavour. This mixes well with soda water to make a very quick and easy Mojito.",Aperitif / VermouthCocktail Base,Energy: 91kcal per 100ml,Carbohydrates: 22.80g per 100ml,Sugars: 22.70g per 100ml,https://www.funny.be/
1182,FUNNY,FUNNY SEX ON THE BEACH,GRANDES DISTILLERIES DE CHARLEROI,BELGIUM,ABV < 0.5%,"JUDGES' TASTING NOTE
Hazy copper red colour with cherry, peach and almond aromas. The palate has chilli pepper, nectarine, mint and peach, and works well mixed with orange juice. Lively and easily-created pre-dinner cocktail.",Aperitif / VermouthCocktail Base,Energy: 93kcal per 100ml,Carbohydrates: 22.90g per 100ml,Sugars: 22.80g per 100ml,https://www.funny.be/
1044,GATHER BEVERAGE COMPANY,GET UP COFFEE CARAMEL ADAPTOGENIC SYRUP,GATHER BEVERAGE COMPANY,UNITED STATES,ABV 0.0%,"JUDGES' TASTING NOTE
Rich coffee-driven, slightly sweeter flavour profile of caramel, toffee and vanilla broadens further on the palate with biscuit and baking spices. Authentic and interesting this should whet the appetite of bartenders everywhere for zhushed up AF espresso martinis and beyond.",Cocktail BaseFunctional / Health / SportsLiqueur,Energy: 70kcal per 1fl oz USA serving,Carbohydrates: 16g per 1fl oz USA serving,Sugars: 14g per 1fl oz USA serving,https://www.funny.be/
1158,GENTSE STROP,ALCOHOLVRIJ BIER,BROUWERIJ ROMAN,BELGIUM,ABV 0.4%,"JUDGES' TASTING NOTE
Light-bodied but well balanced and extremely drinkable. Subtle grapefruit and hop aromas, gently bitter and peppery, balanced with a touch of malt sweetness. Good sociable quaffer.",Beer,Energy: 28kcal per 100ml,Carbohydrates: 6.20g per 100ml,Sugars: 3g per 100ml,https://www.gatherbeverages.com/product/get-up-coffee-caramel-adaptogenic-syrup-with-cbg-250ml-bottle/20
1207,GIESEN,GIESEN 0% SAUVIGNON BLANC,GIESEN GROUP,NEW ZEALAND,ABV < 0.5%,"JUDGES' TASTING NOTE
Ripe pineapple and citrus on the nose. The palate has a hint of bruised apples along with citrus and tropical fruit character. Appealing texture, bright and fresh with good balance.",WineAlt Wine / Sake,Energy: 13kcal per 125ml serving,Carbohydrates: 2.80g per 125ml serving,Sugars: 2.30g per 125ml serving,https://www.roman.be/nl/brand/gentse-strop-0
1201,GIESEN,GIESEN 0% ROSE,GIESEN GROUP,NEW ZEALAND,ABV < 0.5%,"JUDGES' TASTING NOTE
Deep salmon pink colour, delicate aroma of raw red fruits and ripe apricots. Palate has orange, cranberry and canned fruit notes. Beautifully structured with good balance and a long, dry finish. A classic summer rose.",WineAlt Wine / Sake,Energy: 15kcal per 125ml serving,Carbohydrates: 3.60g per 125ml serving,Sugars: 2.80g per 125ml serving,
1205,GIFFARD,GIFFARD SPRITZ ALCOHOL FREE,GIFFARD,FRANCE,ABV < 0.5%,"JUDGES' TASTING NOTE
A strong, authentic Spritz-style cocktail full of bittersweet orange flavours, plus herbaceous and candied peel notes. Bright-tasting, fruity and long, this is ideal for a classic aperitivo.",Aperitif / VermouthLiqueurSpirit / Bitters,Energy: 621kj per 100ml,Carbohydrates: 36g per 100ml,Sugars: 35g per 100ml,https://www.giffard.com/en/giffard-alcohol-free/8418-giffard-spritz-sans-alcool-.html
1204,GINGOR,GINGOR'S GEMBER ELIXIR,GINGOR,NETHERLANDS,ABV 0.0%,"JUDGES' TASTING NOTE
Full-kick ginger - a viscous spirit that really packs a punch. Lemon aromas, a creamy texture, and flavours of turmeric and ginger. Bitter-sweet with great concentration, it's a fun, spicy shot.",Cocktail BaseSpirit / BittersAlt Spirit,Energy: 129.50kcal per 100ml,Carbohydrates: 24.30g per 100ml,Sugars: 16.90g per 100ml,https://www.giffard.com/en/giffard-alcohol-free/8418-giffard-spritz-sans-alcool-.html
887,HALF DAY HAZY,HALF DAY HAZY,HEAPS NORMAL,AUSTRALIA,ABV < 0.5%,"JUDGES' TASTING NOTE
Sweet, fruity and tropical with gentle bitterness and a light body. Citrussy and refreshing on the palate this hazy pale is hugely quaffable.",Beer,Energy: 19kcal per 100ml,Carbohydrates: 4g per 100ml,Sugars: 1.70g per 100ml,https://gingor.nl
1277,HIGH GROUND ELIXIR,STRAWBERRY PEACH,HIGH GROUND ELIXIR,UNITED STATES,ABV 0.0%,"JUDGES' TASTING NOTE
Striking hazy mustard colour with sweet, tropical flavours of roasted pineapple and stone fruit. Palate shifts from sweet through bitter, with an attractively tart citrus finish.",Functional / Health / SportsSoda / Juice Blend,Energy: 25kcal per 12fl oz USA serving,Carbohydrates: 6g per 12fl oz USA serving,Sugars: 5g per 12fl oz USA serving,https://heapsnormal.com/
1272,HOLLOW LEG,SPARKLING ROSÉ,HOLLOW LEG,SPAIN,ABV < 0.5%,"JUDGES' TASTING NOTE
Pale orange pink colour with light aromas of red berry compote and rose hips. There's a whisper of tannin on the palate which is bright, refreshing and fruity with a lingering finish.",Wine,Energy: 6kcal per 100ml,Carbohydrates: 3g per 100ml,Sugars: 0.30g per 100ml,https://drinkhighground.com/product/high-ground-elixirs/
1119,HOLLOW LEG,SPARKLING WHITE CUVÉE,HOLLOW LEG,SPAIN,ABV < 0.5%,"JUDGES' TASTING NOTE
Lovely delicate fruit on the nose - bright lemon, flowers and a little stone fruit. Bright, fresh and clean with dryness and zip, it's a great anyday alc-free sparkler.",Wine,Energy: 6kcal per 100ml,Carbohydrates: 3g per 100ml,Sugars: 0.30g per 100ml,https://www.drinkhollowleg.com
1199,HOLLOW LEG,STILL ALBARIÑO,HOLLOW LEG,SPAIN,ABV < 0.5%,"JUDGES' TASTING NOTE
Light jasmine and citrus on the nose. Creamy, buttery, slightly spritzy palate with passion fruit and peach skin. Complex mid-palate with mouthfeel and texture and a bracing zesty finish.",Wine,Energy: 6kcal per 100ml,Carbohydrates: 3g per 100ml,Sugars: 0.30g per 100ml,https://www.drinkhollowleg.com
1212,JIN JIN,JIN JIN NON ALCOHOLIC ENZYMATIC DRINK 750ML (UP TO 38 SERVINGS),JIN JIN,TAIWAN,ABV 0.0%,"JUDGES' TASTING NOTE
Bold smoky sweetness with intriguing deep, dark flavours. Layered and spicy. Very dense syrup which could work poured on ice cream, or mixed as a nightcap instead of whisky.",Functional / Health / SportsAlt SpiritAlt Wine / Sake,Energy: 27kcal per 100ml,Carbohydrates: 6.60g per 100ml,Sugars: 4g per 100ml,https://www.drinkhollowleg.com
1209,JP CHENET,"JP CHENET 0,0% ROSE",LES GRANDS CHAIS DE FRANCE,FRANCE,ABV 0.0%,"JUDGES' TASTING NOTE
Very pale shell pink colour, with bold, floral aromas. Palate has ripe, candied strawberry fruit, lots of crisp acidity and a tart finish. For summer drinking, ideally with shellfish.",Wine,Energy: 74kcal per 100ml,Carbohydrates: 4.70g per 100ml,Sugars: 4g per 100ml,https://www.drinkjinjin.com/product-page/jin-jin-750ml-37-5-servings
1219,JP CHENET,JP CHENET 0.0% SPARKLING ROSE,LES GRANDS CHAIS DE FRANCE,FRANCE,ABV 0.0%,"JUDGES' TASTING NOTE
Pale colour, with flavours of stone-fruit (peach/nectarine) and strawberry compote. Sweet attack is reined in by a tart acidity - a fun, refreshing drink for a night out.",Wine,Energy: 74kcal per 100ml,Carbohydrates: 4.70g per 100ml,Sugars: 4g per 100ml,https://www.jpchenet.com/?lang=en
1208,JP CHENET,JP CHENET 0% GRENACHE CINSAULT,LES GRANDS CHAIS DE FRANCE,FRANCE,ABV < 0.5%,"JUDGES' TASTING NOTE
Very pale salmon pink. light strawberry and floral rose aromas. Medium-sweet strawberry and raspberry flavours with a gently dry, fresh finish. Ideal for anyone wanting an alternative to pink Prosecco.",Wine,Energy: 30kcal per 100ml,Carbohydrates: 6.70g per 100ml,Sugars: 6g per 100ml,https://www.jpchenet.com/?lang=en
1214,JP CHENET,JP CHENET 0% SPARKLING CHARDONNAY,LES GRANDS CHAIS DE FRANCE,FRANCE,ABV < 0.5%,"JUDGES' TASTING NOTE
Green apple, white jasmine and stone fruit aromas, with a palate of ripe pear, citrus and green plum. Fresh acidity balances the sweetness, while persistent fine bubbles add further lift.",Wine,Energy: 24kcal per 100ml,Carbohydrates: 5.70g per 100ml,Sugars: 5g per 100ml,https://www.jpchenet.com/?lang=en
1215,JUKES CORDIALITIES,JUKES 2 - THE BRIGHT RED,SWITCHELS LIMITED,UNITED KINGDOM,ABV 0.0%,"JUDGES' TASTING NOTE
Bright red colour, and bright berry fruit on both nose and palate along with some spicy / anise notes. Vinegar-based and beautifully balanced: crisp, long and refreshing.",Alt Wine / Sake,Energy: 12.80kcal per 100ml,Carbohydrates: 3.20g per 100ml,Sugars: 3.20g per 100ml,https://www.jpchenet.com/?lang=en
1220,JUKES CORDIALITIES,JUKES 1 - THE SPARKLING WHITE,SWITCHELS LIMITED,UNITED KINGDOM,ABV 0.0%,"JUDGES' TASTING NOTE
Pale yellow appearance with intense aromas of vinegar, peach, pear and melon. With light effervescence and a little floral lift, this is an elegant wine alternative.",Alt Wine / Sake,Energy: 15.80kcal per 100ml,Carbohydrates: 4.20g per 100ml,Sugars: 3.60g per 100ml,https://jukescordialities.com/products/jukes-1-sparkling-cans
1198,,,,,,"JUDGES' TASTING NOTE
Dark pink sparkling, with aromas of cherry fruit and plenty of citrus lift. Palate is sweet and ripe with lots of red fruit and a crisp, vinegar core. Very refreshing, wine-like structure - good partner for savoury dishes.",Alt Wine / Sake,Energy: 13.20kcal per 100ml,Carbohydrates: 3.10g per 100ml,Sugars: 2.70g per 100ml,https://jukescordialities.com/products/jukes-1-sparkling-cans
1276,JUMP SHIP,STOKER'S STOUT,JUMP SHIP BREWING,UNITED KINGDOM,ABV < 0.5%,"JUDGES' TASTING NOTE
Roasted coffee, toffee and chocolate flavours on the nose lead into a lightish smoky caramel palate. Good for savoury dishes, blue cheese and chocolate/toffee desserts.",Beer,Energy: 20kcal per 100ml,Carbohydrates: 3.70g per 100ml,Sugars: 0.10g per 100ml,https://jukescordialities.com/products/jukes-sparkling-pinot-noir?_pos=1&_sid=6de3c40c3&_ss=r
1261,KOLONNE NULL,ROSÉ,KOLONNE NULL,FRANCE,ABV < 0.5%,"JUDGES' TASTING NOTE
Pale salmon pink, with flavours of summer pudding and red berries. There's a hint of sweetness on the palate, but it's balanced by a leavening flicker of grapefruit pith.",Wine,Energy: 19kcal per 100ml,Carbohydrates: 2.90g per 100ml,Sugars: 2.90g per 100ml,https://www.jumpship.beer
1178,L'ALCHIMISTE,BALI,WM SIGNATURE/ L'ALCHIMISTE,FRANCE,ABV 0.0%,"JUDGES' TASTING NOTE
Cloudy orange colour, with passionfruit, floral and mandarin aromas. The palate is very complex, and not too sweet: guava, nutmeg, vanilla and pineapple. Well balanced with a gingery finish. A great choice for a picnic",Aperitif / VermouthCocktail (ready to drink),Energy: 45kcal per 100ml,Carbohydrates: 11g per 100ml,Sugars: 8.50g per 100ml,https://kolonnenull.com/en/collections/all/products/alkoholfreier-rose
1147,LOWLANDER BOTANICAL BEERS,0.00% WIT,LOWLANDER BEER,"BELGIUM, NETHERLANDS",ABV 0.0%,"JUDGES' TASTING NOTE
Light, crisp and refreshing with a fruity, summery character. Tangy bitter orange and apple notes with a nice balance of sweetness and acidity. Easy drinker, and good with lighter foods such as tempura.",Beer,Energy: 22kcal per 100ml,Carbohydrates: 4.80g per 100ml,Sugars: 3.60g per 100ml,https://www.alchimistedrink.com/products/cocktail-sans-alcool-bali
1237,LOWLANDER BOTANICAL BEERS,NON-ALC WINTER I.P.A.,LOWLANDER BEER,"BELGIUM, NETHERLANDS",ABV 0.3%,"JUDGES' TASTING NOTE
Pleasant, fresh and fruity IPA, with initial flavours of pine and citrus supported by sweet malts and leading into a lingering, bitter-grapefruit bitterness. Refreshingly good for pizza.",Beer,Energy: 23kcal per 100ml,Carbohydrates: 5.90g per 100ml,Sugars: 3g per 100ml,https://lowlander.nl/products/0-00-wit-alcoholvrij-witbier
1258,LUMINARA,RED BLEND,TRINCHERO FAMILY ESTATES,UNITED STATES,ABV < 0.5%,"JUDGES' TASTING NOTE
Layers of blackcurrant and damson fruit on nose and palate, with distinct clove spice and warm smoky notes. Smooth, with generous body and character and plenty of gentle tannins.",Wine,Energy: 52kcal per 8fl oz USA serving,Carbohydrates: 16g per 8fl oz USA serving,Sugars: 6.40g per 8fl oz USA serving,https://lowlander.nl/en/products/non-alc-winter-i-p-a?srsltid=AfmBOopynl08gAWy_qBF6jllqFzf8KQuj_iwZGUzyBTomn_7ddZJtCl5
1156,LYRE'S NON ALCOHOLIC,CLASSICO GRANDE,LYRE'S NA,"AUSTRALIA, UNITED KINGDOM",ABV 0.1%,"JUDGES' TASTING NOTE
Pale silver coloured sparkler, with a lovely fine mousse and intense aromas of peach, lychee and floral notes. The palate is dry and light, with elderflower, saline and citrus flavours. Great for Bellini-style mixed drinks.",Cocktail (ready to drink)Cocktail BaseAlt Wine / Sake,Energy: 18kcal per 100ml,Carbohydrates: 3.90g per 100ml,Sugars: 3.90g per 100ml,https://www.lyres.com
1176,LYRE'S NON ALCOHOLIC,WHITE CANE,LYRE'S NA,"AUSTRALIA, NETHERLANDS",ABV 0.3%,"JUDGES' TASTING NOTE
A pleasantly spiced white cane spirit style, with aromas of coconut, coffee bean, caramel and licorice. Texture is smooth and rounded, but it really shines when mixed with cola, which brings out vanilla and spice notes.",Cocktail BaseSpirit / BittersAlt Spirit,Energy: 15kcal per 100ml,Carbohydrates: 3.30g per 100ml,Sugars: 1.90g per 100ml,https://www.lyres.com
1161,LYRE'S NON ALCOHOLIC,AMALFI SPRITZ,LYRE'S NA,"AUSTRALIA, NETHERLANDS, UNITED STATES",ABV 0.2%,"JUDGES' TASTING NOTE
Distinctive neon orange colour, with sweetly primary flavours of orange tic-tacs. Some herbal back-notes and medium bitterness add balance to this eye-catching aperitif.",Aperitif / VermouthCocktail (ready to drink)Cocktail Base,Energy: 70kcal per 250ml serving,Carbohydrates: 16.40g per 250ml serving,Sugars: 16.20g per 250ml serving,https://www.lyres.com
1229,M&S FRIZZANTEA BRUT,M&S FRIZZANTEA BRUT,MARKS & SPENCER,UNITED KINGDOM,ABV 0.5%,"JUDGES' TASTING NOTE
Engaging salmon orange with aromas of redcurrant and cranberry and a faint kombucha tang. Accessible yet complex, it's dry, refreshing and a viable option with charcuterie or oily food.",Tea / Kombucha / Kefir (Water)Alt Wine / Sake,Energy: 15kcal per 100ml,Carbohydrates: 3g per 100ml,Sugars: 3g per 100ml,https://www.lyres.com
1004,MANUFAKTUR JÖRG GEIGER GMBH,BLANC DE BLANC- CHARDONNAY ALCOHOL REMOVED,MANUFAKTUR JÖRG GEIGER GMBH,GERMANY,ABV 0.05%,"JUDGES' TASTING NOTE
Golden colour, with flavours of cooked green apple and pear backed up by citrus and vanilla. Balanced acidity with a creamy texture and honeyed mid palate.",Aperitif / VermouthWineAlt Wine / Sake,Energy: 10kcal per 100ml,Carbohydrates: 2g per 100ml,Sugars: 2g per 100ml,https://www.ocado.com/products/m-s-frizzantea-brut-607615011?srsltid=AfmBOoqRLxL2TF3nf7Xy6LChvXIVcjXbCJaEN_E2eAAEjT3nZ-ZrQO0E
1151,MCGUIGAN,ZERO SAUVIGNON BLANC 0,AUSTRALIAN VINTAGE,AUSTRALIA,ABV 0.5%,"JUDGES' TASTING NOTE
Recognisablly Sauvignon Blanc with flavours of grass, melon and green apple. The palate has some sweetness but this is balanced by the crisp acidity and tart, dry finish. Good with shellfish",Wine,Energy: 24kcal per 100ml serving,Carbohydrates: 5g per 100ml serving,Sugars: 3.90g per 100ml serving,https://www.manufaktur-joerg-geiger.de/en/Alcohol-free/Blanc-de-Blanc/
1293,MCGUIGAN,ZERO ROSE 0.0,AUSTRALIAN VINTAGE,AUSTRALIA,ABV 0.05%,"JUDGES' TASTING NOTE
Blush-coloured frizzante with pretty flavours of lychee and juicy red berries - mainly cherry and strawberry. Soft and fruit-forward, this is simple, juicy and fun.",Wine,Energy: 33kcal per 100ml,Carbohydrates: 9g per 100ml,Sugars: 7.90g per 100ml,
1262,MODERATO,ROUGE 0% - CUVÉE RÉVOLUTIONNAIRE,MODERATO,FRANCE,ABV < 0.5%,"JUDGES' TASTING NOTE
Interesting nose of redcurrants, dried flowers and a touch of licorice. Tannins are big but in balance, with clean fruit and a juicy acidity. Finish lingers nicely.",Alt Wine / Sake,Energy: 112.50kcal per 750ml serving,Carbohydrates: 30.53g per 750ml serving,Sugars: 32.30g per 750ml serving,https://le-moderato.com/products/copy-vin-rouge-sans-alcool-merlot-tannat-cuvee-revolutionnaire
1238,MOVA BREWING CO,NON-ALCOHOL,"MOVA AND CO, LLC",UKRAINE,ABV 0.4%,"JUDGES' TASTING NOTE
New world hop aromatics, with subtle malt and pine aromas giving way to some biscuity caramel flavours on the palate. Sweet but bitter, this has both length and lift.",Beer,Energy: 25kcal per 100ml,Carbohydrates: 6g per 100ml,Sugars: 0g per 100ml,https://le-moderato.com/products/copy-vin-rouge-sans-alcool-merlot-tannat-cuvee-revolutionnaire
1180,NATUREO,NATUREO MUSCAT,TORRES ICONS,SPAIN,ABV 0.0%,"JUDGES' TASTING NOTE
Notes of grass, green apple and flowers on the nose, but the palate has good concentration, with flavours of tangerine, yellow apple, pear and melon. Light bodied, with a touch of sweetness but fresh acidity too.",Wine,Energy: 18kcal per 100ml,Carbohydrates: 4.10g per 100ml,Sugars: 3.50g per 100ml,https://shop.mova.beer/en/non-alcohol
1233,NATUREO,NATUREO TINTO,TORRES ICONS,SPAIN,ABV 0.0%,"JUDGES' TASTING NOTE
Pale ruby with flavours of sweet cherry and kirsch and a dusting of cinnamon spice on the palate. It's quite light-bodied, but the fruit is pure, and there is decent length too.",Wine,Energy: 20kcal per 100ml,Carbohydrates: 5g per 100ml,Sugars: 3.80g per 100ml,https://www.natureowines.com/
1074,NATUREO,NATUREO CHARDONNAY,TORRES ICONS,SPAIN,ABV 0.0%,"JUDGES' TASTING NOTE
Pretty golden colour, with flavours of canteloupe, pineapple and elderflower. Despite the tropical flavours, it's refreshing on the palate, and finishes commendably dry.",Wine,Energy: 19kcal per 100ml,Carbohydrates: 4.40g per 100ml,Sugars: 3.80g per 100ml,https://www.natureowines.com/
899,NAZCAL,BUHO,SOBAR MONKEY LTD,UNITED KINGDOM,ABV 0.0%,"JUDGES' TASTING NOTE
Pale lemon colour with flavours of herbs, dried flowers, almonds and jasmine. Great mouthfeel on the palate, this carries plenty of flavour but does so with some delicacy. Complex and slightly bitter - catnip for bartenders!",Cocktail BaseFunctional / Health / SportsAlt Spirit,Energy: 78kcal per 100ml,Carbohydrates: 20g per 100ml,Sugars: 14g per 100ml,https://www.natureowines.com/
1234,NERO ORO 0%,NERO ORO 0% PINOT GRIGIO,THE WINE PEOPLE SRL,ITALY,ABV 0.0%,"JUDGES' TASTING NOTE
Tropical fruit flavours of lychee and pineapple fly out of the glass here. Sweetly juicy on the palate, with a flicker of citrus and poached pear, it's simple, joyous and hugely drinkable.",Wine,Energy: 20kcal per 100ml,Carbohydrates: 4.50g per 100ml,Sugars: 4.50g per 100ml,https://www.nazcal.co.uk 
1235,NOA NON-ALCOHOLIC COFFEE LIQUEUR,NOA NON-ALCOHOLIC COFFEE LIQUEUR,NOA,CANADA,ABV < 0.5%,"JUDGES' TASTING NOTE
Strong, sweet flavours of roasted coffee, cocoa, toffee, maple and salted caramel. A thick and unctuous digestif, or could be used in an AF espresso martini.",Cocktail BaseLiqueurAlt Spirit,Energy: 60kcal per 45ml serving,Carbohydrates: 16g per 45ml serving,Sugars: 16g per 45ml serving,https://www.twpwines.com/en/pinot_grigio-0
1239,NONA DRINKS,NONA GINGER,NONA DRINKS,BELGIUM,ABV 0.0%,"JUDGES' TASTING NOTE
Light hazy yellow, with upfront ginger and grassy flavours. There's a little fruitiness behind to soften the spice, but this is a drink for those who like some attitude in their glass!",Cocktail BaseSpirit / BittersAlt Spirit,Energy: 174kj per 100ml,Carbohydrates: 8.50g per 100ml,Sugars: 8g per 100ml,https://www.monsieur-cocktail.com/en/collections/spiritueux-sans-alcool-noa/products/liqueur-de-cafe-sans-alcool
1241,NOOH BY LA COSTE,NOOH BY LA COSTE ROSÉ SPARKLING,CHÂTEAU LA COSTE,FRANCE,ABV 0.0%,"JUDGES' TASTING NOTE
Pretty salmon coloured sparkler, with delicate flavours of clementine and orange blossom. Subtle and dry, it's an attractive terrace sipper for warm evenings.",Alt Wine / Sake,Energy: 17kcal per 100ml,Carbohydrates: 4.10g per 100ml,Sugars: 3.50g per 100ml,https://www.nonadrinks.com/
1240,NOOH BY LA COSTE,NOOH BY LA COSTE ROSÉ,CHÂTEAU LA COSTE,FRANCE,ABV 0.0%,"JUDGES' TASTING NOTE
Attractive salmon colour, with classic rosé flavours of red fruit and citrus. Cranberry and pink grapefruit on the palate with a mouth-watering acidity to round things off.",Alt Wine / Sake,Energy: 16kcal per 100ml,Carbohydrates: 3.80g per 100ml,Sugars: 3.20g per 100ml,https://nooh-by-la-coste.com/
1216,NOOT,FIREFLYER FUNCTIONAL SPIRIT,NOOT DRINKS CO PTY LTD,AUSTRALIA,ABV 0.0%,"JUDGES' TASTING NOTE
Spice is at the fore of this functional, with flavours of cinnamon, nutmeg, ginger and cloves, plus some candied orange and vanilla. A complex neat after-dinner sipper.",Functional / Health / SportsSpirit / BittersAlt Spirit,Energy: 13kcal per 30ml serving,Carbohydrates: 0g per 30ml serving,Sugars: 0g per 30ml serving,https://nooh-by-la-coste.com/
1245,NOOT,PASSIONSTAR VODKA FUNCTIONAL SPIRIT,NOOT DRINKS CO PTY LTD,AUSTRALIA,ABV 0.0%,"JUDGES' TASTING NOTE
Pale orange with plenty of exotic fruit and sweetness underpinned by a little heat and bitterness on the palate. Mixes to create something juicy, fruity and (whisper it) a little cheeky!",Functional / Health / SportsSpirit / BittersAlt Spirit,Energy: 13kcal per 30ml serving,Carbohydrates: 0g per 30ml serving,Sugars: 0g per 30ml serving,https://nootdrink.com/
1218,NOOT,GREEN APPLE WHISKEY FUNCTIONAL SPIRIT,NOOT DRINKS CO PTY LTD,AUSTRALIA,ABV 0.0%,"JUDGES' TASTING NOTE
This AF spirit has flavours of vanilla, baking spices and butterscotch with some candied apple and orange as well. Mixes nicely with soda to make a spicy/sweet longer drink.",Functional / Health / SportsSpirit / BittersAlt Spirit,Energy: 13kcal per 30ml serving,Carbohydrates: 0g per 30ml serving,Sugars: 0g per 30ml serving,https://nootdrink.com/
1222,NORÏE,LOTS OF PURPLE,GREAT VIBES COMPANY LLC,UNITED STATES,ABV < 0.5%,"JUDGES' TASTING NOTE
Red cherry colour, with flavours of rose petals, black tea, dark red fruit and a faint tang of black olives. Exotic, subtle and intriguing.",Alt Wine / Sake,Energy: 35kcal per 150ml serving,Carbohydrates: 8g per 150ml serving,Sugars: 5g per 150ml serving,https://nootdrink.com/
1259,NORÏE,RED ROSE WHISPER,GREAT VIBES COMPANY LLC,UNITED STATES,ABV < 0.5%,"JUDGES' TASTING NOTE
Complex, intense nose, with initial rose-petal aromatics followed up by notes of tea, thyme, blue fruit and a kick of black pepper on the finish. Good texture and balance.",Alt Wine / Sake,Energy: 30kcal per 150ml serving,Carbohydrates: 8g per 150ml serving,Sugars: 7g per 150ml serving,https://www.drinknorie.com
1275,NOZECO,SPRITZ,LES GRANDS CHAIS DE FRANCE,FRANCE,ABV 0.5%,"JUDGES' TASTING NOTE
Bright orange with flavours of sweet citrus and a mild herbal bitterness on the palate. Definitely in the sweeter style of Aperol wannabes, this is juicy and accessible.",Cocktail (ready to drink),Energy: 40kcal per 100ml,Carbohydrates: 10g per 100ml,Sugars: 10g per 100ml,https://www.drinknorie.com
